-1.402638e-01,9.567643e-02,-2.294620e-01,-2.631048e-04,6.469757e-02,1.032840e-01,1.298745e-01,1.506054e-01,1.140722e-02,-5.830725e-02,-1.423461e-01,6.322497e-02,1.275942e-01,2.716685e-02,4.451355e-02,1.250330e-03,7.801507e-02,3.296855e-02,2.017579e-02,-1.679386e-01,-2.670788e-01,3.617703e-03,2.563704e-01,1.932604e-01,9.195888e-02,1.129945e-01,-1.045818e-01,-2.054057e-01,-8.030859e-02,1.534461e-02,1.143814e-01,-2.662666e-02,-3.848133e-02,2.875709e-02,1.273091e-01,1.550049e-01,-1.229125e-02,-2.106144e-02,-1.385706e-02,2.236995e-01,3.639819e-01,2.540325e-01,-6.746773e-02,-5.167208e-02,-1.001133e-01,-8.176873e-02,2.607137e-01,-1.619679e-01,-5.759526e-02,2.134054e-01,-4.690592e-02,1.234210e-03,-6.975482e-01,4.655897e-01,-2.301709e-01,5.617256e-01,2.515523e-01,-3.292038e-02,-3.441937e-01,1.942924e-01,2.734250e-01,1.186188e-01,1.358417e-01,3.669661e-02,-8.722781e-02,2.951800e-02,-2.157824e-02,1.079277e-01,-3.868777e-02,8.998024e-02,-5.811903e-02,3.472465e-02,7.242354e-02,3.350219e-02,1.853775e-02,-5.631675e-02,1.611013e-01,-1.070734e-01,7.585305e-02,-3.662566e-02,-7.417742e-02,-2.104908e-02,1.360420e-01,5.128220e-01,1.384880e-01,-3.818024e-01,-6.590030e-01,-2.248098e-01,3.157283e-01,4.604923e-01,6.651729e-02,-5.141391e-03,-1.096290e-01
-8.793205e-02,5.432659e-02,5.771147e-02,-2.378189e-02,1.852513e-03,4.537764e-02,-7.724354e-02,-2.540744e-04,3.171854e-02,-5.419177e-02,-8.673622e-03,-6.723008e-02,9.275175e-02,7.431006e-02,-6.070209e-02,-2.951730e-02,-1.422555e-02,9.284911e-02,2.058841e-01,-5.403106e-02,-7.784273e-02,-9.904028e-02,-2.188343e-01,-1.917153e-01,-1.465418e-01,2.426153e-01,1.690679e-01,4.274718e-02,-1.053495e-01,-2.202171e-01,1.445645e-01,7.535133e-02,7.544161e-02,8.788801e-02,1.803191e-01,1.717844e-01,-1.232705e-01,-8.097403e-02,-2.010972e-01,-1.019861e-01,1.211200e-01,1.669434e-01,1.993074e-02,-6.320074e-02,-9.935649e-02,7.830053e-02,-1.240025e-02,-8.430599e-02,1.519479e-01,-1.895213e-01,2.499103e-01,-3.701929e-01,-9.170154e-02,6.647469e-01,2.394721e-01,-3.689004e-01,6.501956e-01,3.046991e-02,-7.151048e-01,-2.164364e-02,1.185264e-01,-1.453720e-01,3.232140e-03,-4.828101e-02,1.403846e-01,1.092443e-02,-7.205579e-03,-2.510335e-02,-5.263942e-02,7.893640e-02,-1.006797e-01,1.073896e-02,7.789741e-02,-8.420604e-02,-4.089374e-02,2.692695e-02,3.038017e-02,1.108292e-01,4.670076e-02,-7.648458e-02,1.287448e-02,-1.031500e-01,-3.441210e-01,2.307559e-01,3.284016e-01,2.101689e-02,4.008496e-02,-2.769205e-02,-1.516916e-01,-7.597277e-02,-4.062444e-02,1.481709e-02,1.623337e-01
-4.110643e-03,-6.308153e-02,8.190097e-02,-3.101179e-02,5.578727e-02,3.837283e-02,7.289349e-02,-4.199537e-02,2.127597e-02,-3.913539e-02,-2.718100e-02,-7.997375e-03,1.319186e-01,2.497319e-02,-5.434494e-02,-1.824918e-02,-1.456150e-02,2.648027e-02,5.903598e-02,1.932169e-01,-1.174951e-02,-5.434837e-01,9.306625e-02,-1.428666e-01,-2.707262e-01,-7.975665e-02,-1.322532e-01,2.147471e-01,1.573646e-01,5.727643e-01,6.659750e-02,-3.520846e-02,2.144940e-03,1.115194e-01,9.981930e-02,3.891913e-02,1.500871e-02,-6.342202e-02,-1.580982e-01,-2.787255e-01,-1.259725e-02,1.713151e-01,1.832204e-02,-1.146654e-01,1.915662e-02,-5.562879e-03,4.851646e-02,-2.653165e-02,-5.070752e-02,1.455160e-01,-3.184200e-02,-1.845762e-01,3.481344e-01,2.880791e-01,-4.618607e-01,2.313544e-01,4.002174e-01,-1.700262e-01,-5.170113e-01,2.272640e-01,5.196848e-02,3.760679e-02,4.431243e-03,8.003714e-03,-1.076878e-01,3.030639e-02,1.446457e-03,-1.110124e-02,2.211566e-02,-3.747990e-02,1.120394e-01,-7.146903e-02,5.730047e-02,-4.756929e-02,7.180295e-03,-6.968927e-02,3.817533e-02,1.060215e-01,7.416889e-02,2.001992e-02,-4.284602e-04,-1.240264e-01,-1.150776e-01,-1.999665e-01,3.577377e-02,6.107941e-01,2.336300e-01,-7.699263e-02,-1.787694e-01,-3.505242e-01,1.687743e-01,3.786538e-03,-2.303936e-01
1.478898e-01,-9.818274e-02,4.434777e-02,1.226550e-01,-1.675032e-02,-5.269529e-02,-4.261326e-03,5.291207e-02,1.177998e-01,-1.020152e-01,-1.593582e-01,-2.281115e-02,1.136284e-01,7.689945e-02,3.899289e-03,-1.229764e-01,1.232899e-01,1.148397e-01,-1.774235e-01,-1.040990e-01,1.176400e-01,-1.392084e-02,2.091073e-01,1.978414e-01,-1.419634e-01,-1.428167e-01,-3.150692e-03,-7.030817e-02,2.057852e-01,-1.621286e-01,1.623970e-03,9.501272e-02,6.070223e-03,-5.286019e-03,-5.552285e-02,6.596453e-02,6.199402e-02,8.031125e-02,-2.078038e-02,6.025986e-02,-8.064346e-02,3.190924e-01,2.093333e-01,8.688287e-02,1.237261e-02,-1.425825e-01,8.732960e-02,3.518329e-02,-1.298848e-01,1.495353e-01,-1.945067e-01,-2.474692e-02,3.455006e-01,-2.225801e-01,4.294277e-01,-1.440543e-02,4.830128e-01,-2.022024e-01,-1.666616e-01,-4.225844e-01,-1.426420e-01,2.333247e-02,8.332942e-02,-1.533376e-01,5.515185e-02,7.183779e-02,3.709611e-02,-3.641346e-02,7.610614e-02,-1.222993e-01,1.066538e-01,3.717380e-02,8.418591e-02,-1.801246e-01,-4.213015e-02,-3.426830e-02,-1.878132e-02,1.955901e-02,-7.969106e-02,2.873390e-01,-2.633846e-01,-3.211375e-01,3.314847e-01,9.266714e-01,1.004682e-01,-6.508998e-01,-4.896402e-01,-3.599320e-02,1.590424e-01,1.824208e-01,3.262883e-01,1.818908e-03,-6.483595e-02
-5.395366e-02,5.276484e-02,-6.693638e-03,-1.378008e-02,-5.238532e-03,-3.408964e-02,-6.438139e-03,7.896220e-02,-5.969632e-02,8.509636e-02,5.744508e-02,-1.663425e-01,4.801690e-02,-2.498996e-02,9.617679e-02,-5.296111e-02,1.207567e-01,1.123923e-01,1.916980e-02,-1.597593e-01,-1.165595e-01,-2.222016e-01,-3.697522e-01,-3.199892e-01,3.221302e-01,3.322576e-01,1.802805e-01,-1.109111e-01,-2.326088e-01,4.311419e-01,1.936525e-01,2.424691e-01,1.415119e-01,1.017248e-01,3.070669e-01,3.578734e-01,2.984674e-01,-2.269570e-02,1.255660e-01,3.533078e-01,5.253395e-01,3.216302e-01,2.337754e-01,7.283416e-04,2.472490e-02,-2.793231e-03,-9.909860e-02,7.446782e-02,-1.240467e-02,-3.684316e-02,-5.936659e-02,-2.060850e-01,2.594903e-01,4.976727e-01,2.027270e-01,3.485349e-01,-8.536027e-02,1.020023e-02,-5.775424e-01,-1.760990e-01,3.071412e-02,7.114394e-02,-7.466491e-02,-2.532667e-02,-6.841605e-02,2.289214e-02,4.773940e-02,8.381972e-03,-5.963041e-02,4.221482e-02,-1.344194e-02,-4.666274e-02,6.997402e-02,-3.789220e-02,1.326029e-02,5.960492e-03,1.489756e-02,-8.741416e-02,2.961402e-02,1.260125e-01,-9.229853e-02,2.260194e-02,1.195322e-01,2.183568e-02,-3.239752e-01,1.079310e-01,1.455597e-01,-1.902562e-02,3.322332e-02,-1.115963e-01,5.641198e-02,7.784947e-03,-1.204614e-01
4.327083e-02,-5.581748e-02,5.755913e-02,1.135040e-01,-5.949636e-02,-4.846737e-02,-5.626304e-02,-4.398960e-02,-8.491419e-02,-7.869274e-02,8.638708e-02,6.749704e-03,-5.545803e-02,6.135103e-03,8.244506e-02,-6.680752e-02,-1.860845e-01,-1.011230e-01,4.828420e-02,-1.854810e-01,-2.578213e-02,-2.401729e-01,5.421699e-01,5.314719e-01,1.046876e-01,-2.191743e-01,-1.005714e-01,3.574638e-02,-5.804432e-02,2.934368e-02,4.233046e-02,3.625994e-02,-1.787363e-01,7.853893e-02,-1.409029e-01,-1.145412e-01,3.873213e-02,-5.968148e-02,6.986719e-02,-3.181452e-01,-2.626109e-01,-3.141825e-01,-1.866425e-01,-2.501695e-02,-9.423351e-03,-3.204105e-02,-7.762426e-03,7.690840e-02,-2.225543e-02,-1.773599e-01,4.483689e-02,-1.014043e-01,2.099319e-01,5.290912e-02,-4.662287e-01,-3.805694e-02,2.441429e-01,7.570908e-02,-2.992237e-01,4.124602e-01,-1.648092e-01,-1.378512e-01,-3.930726e-02,1.279450e-01,1.053838e-01,8.870741e-02,3.078504e-03,1.173176e-01,-2.401253e-03,-3.146414e-02,3.338216e-02,1.300373e-02,-3.951465e-02,-7.336225e-02,-3.541326e-02,-8.062860e-02,-7.546464e-02,-6.294313e-03,6.904991e-03,7.410125e-02,-2.887329e-01,-1.749048e-01,1.195657e-01,1.479372e-01,9.463933e-03,2.638383e-01,5.553851e-01,7.063032e-02,-2.741066e-02,-8.148325e-02,3.556210e-02,-6.102325e-03,-1.732007e-01
-4.763233e-02,1.034866e-01,-2.375104e-02,-1.094649e-01,-1.657202e-01,6.377517e-02,2.152230e-01,9.809729e-02,7.993070e-02,-1.016913e-01,6.794899e-02,-1.012283e-01,-1.803265e-02,1.232757e-01,5.113278e-02,-6.164748e-02,4.651506e-02,2.558311e-02,9.485007e-02,1.734734e-01,-9.443260e-03,7.505354e-02,-5.658604e-01,-4.723577e-01,-2.746629e-02,2.137146e-01,1.440359e-01,1.025245e-01,-1.490736e-02,-3.540339e-01,1.460710e-01,1.690893e-01,1.043386e-01,2.210319e-01,8.178104e-02,-8.997399e-02,-1.812063e-02,2.568423e-02,-1.094176e-01,-2.449169e-01,-1.828173e-01,-2.947143e-01,-1.448018e-01,-1.686090e-01,-1.157493e-01,-1.104662e-02,3.226566e-02,1.536407e-02,-4.772691e-03,5.801233e-02,-1.599008e-01,-1.149240e-01,4.374222e-02,2.463839e-01,1.543157e-01,-5.779415e-01,-2.748522e-01,3.049887e-01,5.392715e-01,3.133300e-01,-7.497403e-02,-1.826447e-02,7.046083e-02,5.092778e-02,8.163358e-02,5.157922e-02,-2.490108e-02,-1.646583e-02,7.972287e-02,-1.000587e-02,1.848885e-02,-9.872262e-02,4.642322e-02,-8.291920e-02,6.851153e-02,-9.228073e-02,8.562981e-02,1.711278e-01,6.844589e-02,2.643088e-02,-3.290524e-02,-1.146173e-01,-3.279282e-02,1.548751e-01,1.789352e-01,-1.726398e-01,-2.300374e-01,-9.200840e-02,1.179786e-01,-1.105677e-01,3.655687e-02,-2.426031e-02,1.230954e-01
-6.073638e-02,1.207566e-01,-4.744952e-02,1.144427e-02,-1.673104e-02,-6.477421e-04,-4.134580e-02,-7.533586e-02,1.083312e-01,3.074974e-02,-4.423985e-02,4.457360e-02,-4.474094e-02,6.132383e-02,-7.764146e-03,4.494588e-02,1.372686e-01,1.030915e-01,-1.426650e-01,-3.078553e-02,6.746807e-02,7.775713e-02,1.360936e-01,-6.918387e-01,-4.659165e-01,1.370218e-01,1.902160e-01,5.751811e-02,8.333699e-02,-4.009899e-01,4.762816e-02,4.379623e-02,2.796891e-02,-2.685041e-02,1.481903e-01,-1.148520e-01,-2.785686e-01,-1.971276e-01,-2.066705e-01,1.157588e-01,2.701690e-01,2.739646e-01,1.219229e-01,-4.350465e-02,-3.730503e-02,2.550460e-02,-6.888164e-02,2.621646e-02,-9.670051e-02,1.611213e-01,-1.683245e-01,1.464544e-01,9.915344e-02,-7.657123e-01,3.709908e-01,-3.111458e-01,1.796255e-01,4.644101e-01,-9.633077e-02,4.169271e-01,2.837653e-02,-1.594276e-02,-6.322980e-03,7.392061e-04,3.582682e-03,3.592440e-02,9.318482e-03,-1.291033e-02,-2.248393e-02,3.969051e-02,-3.613947e-02,5.191489e-03,-3.024654e-02,5.512661e-02,-2.056351e-02,2.859155e-02,-2.976068e-02,4.665300e-02,-8.903335e-02,9.184125e-02,1.908605e-03,-4.485689e-02,-5.614666e-02,1.747740e-01,9.020315e-03,-1.990765e-01,1.973389e-02,-9.794318e-02,1.581939e-01,-2.169703e-02,1.826869e-01,2.573787e-03,1.863068e-01
-1.320594e-01,-3.767235e-02,1.400747e-01,-4.797019e-02,6.739552e-02,3.035299e-02,4.129526e-02,-1.429687e-01,-9.411836e-02,-7.845413e-02,2.348655e-01,-7.666492e-03,-5.221333e-02,4.767799e-02,-3.639860e-02,-6.438026e-02,1.346540e-02,-2.711789e-02,3.099686e-02,1.226002e-01,2.171026e-02,-2.024215e-01,-3.309829e-01,-1.429183e-01,1.102124e-01,3.875441e-02,3.934075e-02,-3.938069e-02,9.819305e-02,3.313420e-01,-5.892484e-02,-1.406192e-01,3.839443e-03,5.586948e-02,-3.157095e-02,-6.850728e-02,-1.756248e-01,-7.599095e-02,-3.083735e-01,-7.220380e-01,-8.701593e-01,-6.018548e-01,-1.221429e-01,-1.031722e-01,9.235982e-02,5.337394e-02,-4.970490e-02,-7.427224e-02,1.108656e-01,-1.363484e-01,2.328605e-01,-2.334272e-03,-8.247745e-02,-5.984504e-01,1.942734e-01,-2.184549e-01,-2.100419e-01,6.186136e-01,5.699262e-01,-6.215115e-01,-6.354852e-02,2.188762e-01,-1.299736e-01,-2.517389e-02,-9.720744e-02,-1.482923e-01,3.808541e-02,1.584375e-03,5.685509e-02,1.960655e-02,4.804337e-02,5.644175e-02,5.517866e-02,-7.375729e-02,-1.012423e-01,4.035426e-02,-9.166223e-02,5.986370e-02,2.735924e-02,9.156734e-02,9.893326e-02,1.299953e-01,-2.394184e-01,-7.128427e-01,-2.081218e-01,5.827579e-01,2.962082e-01,-1.028538e-01,-1.716379e-02,-6.869783e-02,1.871869e-01,3.837254e-07,-9.878851e-03
4.014415e-02,3.656621e-02,-1.282983e-01,-6.679273e-03,1.038701e-02,-1.085149e-02,5.598363e-02,-1.044449e-01,1.082470e-01,3.206322e-02,-1.477915e-01,2.158441e-02,2.002562e-02,-4.609422e-02,-1.037843e-02,1.264277e-02,-3.918628e-02,-1.228577e-01,-7.729347e-02,-1.117406e-01,1.377330e-01,1.230638e-01,1.693169e-01,3.220474e-01,5.896092e-03,-3.996785e-02,-1.187233e-01,-9.646216e-02,3.758556e-02,-1.798442e-01,1.917959e-01,2.393218e-01,-1.175155e-01,4.594167e-01,-1.662627e-03,-1.514456e-01,-4.085594e-01,-9.389160e-03,4.387986e-01,6.671187e-01,5.144101e-03,-2.070287e-01,1.707104e-02,-1.335774e-01,3.463212e-02,-1.240800e-01,-2.184770e-01,-3.000821e-01,-1.955701e-01,-2.237345e-01,-2.734233e-01,-2.571681e-01,-3.699479e-01,-4.771043e-01,-2.036955e-01,-3.905134e-01,-4.534685e-01,-3.252035e-01,-1.070707e-01,5.861236e-02,-7.828502e-03,-2.624945e-02,6.202642e-02,-3.255052e-04,5.474103e-02,-8.685364e-02,-7.066972e-03,2.552054e-03,-2.371143e-02,5.238327e-02,3.489178e-02,-1.321719e-02,1.536160e-02,-7.837524e-02,-3.450953e-02,4.455715e-02,4.238984e-02,-1.059845e-02,-1.549497e-02,4.413630e-02,-8.803101e-02,-7.360259e-03,2.257160e-02,4.341668e-02,6.201169e-02,4.317384e-02,-8.864397e-02,1.421502e-02,5.050108e-02,-4.723344e-02,-5.270010e-02,9.415689e-03,-6.615558e-02
