-1.926783e-01,-7.492960e-02,-2.629698e-01,-2.534579e-01,-3.777429e-01,-5.344031e-02,-1.457074e-01,2.468660e-02,-2.952966e-02,1.165834e+00,1.251253e+00,7.427773e-01,4.744943e-01,8.793339e-02,-7.644632e-02,-8.628268e-02,2.303462e-02,-5.217097e-02,4.583397e-03,1.618966e-03,-6.401984e-02,1.426717e-01,-2.950226e-01,-2.877596e-01,2.079277e-01,4.695194e-01,3.973540e-01,2.614053e-01,-2.081922e-01,-4.076398e-02,2.203376e-02,-9.929514e-03,-1.141568e-01,2.320187e-03,-4.146677e-02,1.127011e-02,-2.107501e-03,8.130000e-02,3.197606e-02,6.962004e-03,6.015839e-02,7.029346e-03,-5.950078e-02,-7.051180e-02,3.201377e-02,-8.636306e-02,4.822397e-02,-3.149956e-02,3.681348e-02,-1.519712e-02,1.150210e-01,2.969691e-01,3.503585e-01,-3.994085e-01,-6.467413e-01,-6.098466e-01,-4.670151e-01,-2.899844e-01,5.359204e-02,4.925915e-01,4.952384e-02,-7.887153e-02,-1.843267e-02,5.522021e-02,-8.610611e-03,3.407986e-02,-2.187902e-02,6.118339e-03,3.406996e-02,-1.040913e-02,3.199352e-02,-4.001521e-02,4.327841e-02,-3.956392e-02,1.228870e-03,5.495725e-02,-4.364844e-02,-6.332544e-02,5.250145e-02,-6.439972e-03,-3.056386e-02,-9.570558e-02,1.281818e-01,5.633008e-02,-3.491451e-02,-2.114332e-02,-1.685816e-01,-2.212697e-01,1.860002e-01,2.497604e-01,5.410277e-02,1.559221e-03,-1.314706e-01,2.904150e-01
7.406227e-02,-3.607245e-02,-9.209947e-02,3.711869e-02,2.709279e-01,1.469246e-01,1.400989e-01,1.724310e-01,1.489004e-01,1.532128e-01,3.502173e-01,2.642619e-01,2.409918e-02,-1.219257e-01,-4.972081e-02,-1.456157e-01,8.336198e-02,-2.224922e-02,-1.236834e-01,1.987590e-01,1.804819e-01,-2.451680e-01,-3.435615e-01,1.560051e-01,-3.219358e-01,-1.666816e-01,9.745160e-02,4.922782e-03,8.275799e-02,5.127236e-01,5.586850e-02,-5.534939e-02,6.762644e-02,-3.129426e-03,-3.525837e-03,3.061339e-02,-1.085960e-01,-3.793330e-02,-5.179209e-02,9.750257e-02,-6.490017e-02,-1.195381e-01,-3.182468e-02,4.766702e-02,1.090950e-02,1.786697e-01,1.742987e-02,-1.051588e-01,-3.651464e-01,-2.253213e-01,3.716183e-01,8.590918e-01,4.264859e-03,1.207773e-01,1.403815e-01,3.576602e-01,1.252313e-01,-4.244305e-02,-4.859254e-01,-1.170556e+00,-2.217748e-03,1.937941e-02,-3.773778e-02,2.824419e-02,-1.417420e-02,-3.143022e-03,2.392164e-03,2.677125e-02,-4.130357e-02,2.474411e-02,1.356416e-02,-3.953396e-03,1.998997e-02,2.636207e-02,-4.100958e-04,-5.493239e-02,3.002236e-02,-1.093714e-01,-1.589596e-02,-1.599367e-03,7.090373e-02,7.739326e-02,-1.398028e-01,-3.986544e-02,-2.752701e-02,3.244371e-02,-1.177889e-01,-4.674604e-03,9.338847e-02,2.238365e-01,-4.041570e-02,1.147311e-02,-2.446893e-01,5.310837e-01
3.510241e-03,-3.290391e-02,-2.514921e-01,1.114529e-01,2.404205e-02,1.438819e-02,-2.907065e-01,5.246728e-02,-3.676631e-01,-5.358927e-01,-1.973171e-01,-3.085028e-01,-3.098717e-01,-4.169210e-01,-2.062576e-01,-2.273098e-01,-3.895413e-01,-4.933074e-01,-6.291698e-01,-5.247113e-01,-3.572184e-01,-7.256703e-02,-3.577496e-01,5.040246e-02,-2.691688e-01,-7.717215e-02,-1.123817e-01,-8.975194e-02,-2.167824e-01,-2.751728e-01,6.660852e-02,-8.344520e-03,-6.476723e-02,-1.582233e-02,2.046453e-02,-1.370718e-02,8.943964e-02,3.908241e-02,8.936957e-02,-7.774984e-02,5.677227e-02,-1.067420e-01,1.993690e-03,-1.354235e-01,9.283638e-02,-7.863511e-02,-1.258859e-01,-1.584021e-01,2.092402e-02,3.067240e-01,3.673929e-01,2.203719e-01,-1.656228e-01,-2.087823e-01,-7.934754e-02,1.752548e-01,1.354937e-01,2.462921e-01,3.365487e-01,2.375663e-01,1.870506e-02,-4.465616e-02,8.369182e-02,5.964697e-02,-3.258855e-02,-1.203150e-01,7.143044e-02,-1.593344e-02,8.971454e-03,-6.595853e-03,-1.988187e-02,-4.175026e-02,-8.023438e-03,1.060259e-01,1.228270e-01,-7.966491e-02,7.646282e-02,-5.824098e-02,-4.530954e-02,3.242278e-02,-3.235658e-02,4.247017e-02,3.413010e-02,-1.135281e-01,-6.487282e-02,1.138997e-01,5.025975e-03,3.418219e-02,-6.858530e-02,4.550244e-02,-1.134699e-01,3.498550e-03,1.679191e-03,-4.858004e-01
-1.631326e-02,7.613720e-02,-1.475829e-01,-1.657031e-02,-2.072192e-01,-7.746948e-02,2.589539e-02,-4.354494e-02,-2.434436e-01,-6.520970e-01,-4.188316e-01,2.930727e-01,2.670067e-01,-7.736744e-02,-7.793499e-02,-5.028617e-02,-1.345531e-01,7.561921e-02,1.481059e-01,6.748715e-02,-1.911167e-01,-8.724768e-02,-1.911060e-01,-1.551042e-01,6.112650e-02,-1.211196e-01,-1.819956e-01,5.485826e-01,4.466963e-01,-4.195001e-01,5.049238e-01,-2.908595e-01,2.879167e-01,7.242181e-02,4.546551e-02,-8.458076e-02,5.504242e-02,-1.855139e-02,-1.171342e-01,1.048723e-02,-3.348887e-02,-7.332207e-02,4.759583e-02,-4.045948e-02,-1.081761e-02,5.134484e-03,1.006812e-01,1.430894e-01,9.831786e-02,-6.134470e-02,-2.132748e-01,-4.230525e-01,2.261394e-01,-1.653791e-01,-1.556973e-01,-8.984326e-02,-5.354613e-02,2.632953e-02,1.700294e-01,7.252541e-01,-5.834520e-01,2.270149e-01,2.243588e-01,1.873224e-01,-2.477925e-01,-1.448169e-01,1.793215e-01,-7.338203e-03,-5.572831e-02,8.194230e-02,-1.537333e-01,6.012518e-03,9.661824e-03,-8.998381e-02,7.696823e-02,-2.773551e-02,-8.556654e-02,-1.634429e-01,-5.519922e-01,-1.420325e-01,3.902769e-01,6.872905e-01,5.498504e-02,-1.823519e-01,1.488483e-01,3.663682e-01,1.335569e-01,-1.931114e-01,-1.796179e-01,-1.199050e-01,-1.116215e-01,6.201837e-03,1.567249e-01,-4.744126e-01
-7.241699e-02,-1.123821e-01,8.017460e-02,-3.152389e-02,-9.253115e-02,-3.353906e-02,-1.498800e-01,6.385618e-02,-8.297820e-02,5.126752e-02,3.294366e-01,3.856716e-01,-1.325630e-02,-3.008814e-01,-2.168009e-01,4.802626e-02,1.833263e-01,-1.451286e-01,-3.308067e-01,1.227676e-01,4.126318e-01,5.050341e-01,2.213251e-01,-5.861697e-02,-5.650861e-01,-1.383091e-01,4.670428e-01,-4.466410e-03,-6.718298e-01,4.060371e-01,-5.508322e-02,8.183529e-02,-1.523240e-02,-6.205894e-02,-1.472052e-01,9.362799e-02,9.519801e-02,1.372494e-02,1.955311e-02,-1.953627e-02,-1.230583e-01,8.267331e-02,1.699181e-01,3.558003e-02,-9.449670e-02,-2.210731e-01,-1.604763e-01,3.915079e-02,2.240290e-01,-1.033795e-01,-5.750424e-01,-4.936905e-01,3.401279e-01,6.269608e-01,2.955795e-01,-4.235248e-02,-1.862044e-01,-3.938315e-01,-1.992340e-01,1.471950e-01,1.944523e-02,-2.319920e-02,-1.674864e-02,9.507744e-02,-5.210796e-02,-2.895934e-03,-6.477238e-02,7.285355e-02,4.473750e-03,-9.152755e-03,1.298543e-02,4.460042e-02,-3.872019e-02,3.014089e-02,8.617209e-04,-9.762120e-02,-3.088639e-02,7.576223e-02,-4.521010e-02,1.506249e-01,1.806352e-01,-1.803983e-02,-4.932311e-01,-2.563080e-01,3.498029e-01,4.280043e-01,1.822716e-02,-1.640322e-01,-1.864533e-01,-4.508551e-02,5.703854e-03,6.226408e-03,-2.524159e-01,4.777029e-01
-1.060641e-02,-1.726330e-01,2.907567e-02,5.627315e-03,-1.492963e-01,-3.335263e-02,7.550841e-02,-7.603949e-02,-9.264859e-02,6.518914e-01,1.391142e+00,1.187966e+00,6.518229e-01,3.343938e-02,-6.831503e-02,-1.837208e-01,-7.175831e-02,4.793215e-02,1.752879e-01,-5.249517e-02,3.113886e-01,2.527669e-01,-4.217212e-01,1.170428e-01,2.061814e-01,8.215775e-02,-7.367381e-02,-8.461685e-02,-4.650329e-01,4.250646e-01,-1.823727e-01,7.741811e-02,2.050707e-02,-2.918276e-02,9.688084e-03,-4.162434e-02,1.755396e-01,9.019635e-02,-1.094527e-01,2.933365e-02,-2.235285e-02,-1.872362e-02,-1.984906e-02,1.946804e-01,-4.397600e-03,-1.094588e-01,-5.155543e-01,-9.651675e-02,2.330706e-01,3.478564e-01,3.911368e-01,4.136806e-01,2.469671e-01,-1.557647e-01,-4.219196e-01,-4.047760e-01,-3.442251e-01,-1.642430e-01,-6.186957e-02,4.767102e-01,-6.635280e-02,2.394926e-01,-2.603256e-02,-4.738114e-02,-2.490677e-02,2.923601e-02,1.853691e-01,1.355097e-02,1.657342e-02,-5.012648e-02,1.489479e-02,7.660808e-02,-1.066588e-01,-4.324732e-02,1.654511e-02,-3.865337e-02,-1.101200e-01,-7.053042e-02,7.553649e-02,1.489663e-01,4.556483e-02,1.711212e-02,4.493785e-01,1.981722e-02,-3.186968e-01,-3.761280e-01,1.650241e-01,3.209448e-01,-4.367004e-02,-1.562659e-01,1.875407e-01,2.369705e-02,-9.028252e-01,2.675400e-01
-7.994986e-02,1.223292e-01,1.557983e-01,1.492831e-01,5.053797e-03,4.705498e-02,1.150330e-01,-2.654608e-03,-1.003242e-01,6.575286e-02,4.803726e-02,7.379162e-02,-3.233916e-01,-1.803007e-01,-1.485749e-01,-4.694829e-02,1.193676e-01,1.541144e-01,-1.144831e-01,-3.637996e-02,5.485829e-02,8.411884e-02,-5.478154e-01,5.902840e-01,3.921565e-01,-1.851931e-02,-1.397454e-01,2.730454e-01,-1.147249e-01,-4.697177e-01,-1.462068e-02,1.878279e-02,-1.071859e-01,1.553375e-01,4.814204e-02,6.440070e-02,3.737727e-02,-3.267639e-02,-7.961461e-02,-4.474787e-02,1.969942e-02,3.448302e-02,-3.973829e-02,1.316218e-02,6.747136e-02,6.744753e-02,4.629154e-02,1.222411e-01,-5.620915e-02,2.873278e-03,-1.428156e-01,6.825213e-02,-5.625604e-01,-3.359313e-01,1.256949e-02,9.572475e-02,9.155042e-02,1.505282e-01,-1.226364e-01,-6.285389e-05,1.608986e-01,-4.957310e-02,1.380675e-01,-4.522221e-02,-1.487519e-01,-1.164779e-01,6.745496e-02,1.161254e-01,-2.668730e-02,2.808521e-02,-5.196141e-03,-7.475471e-02,1.063909e-01,-4.555184e-02,-5.756978e-02,3.391369e-02,2.446547e-02,8.127169e-02,4.719593e-03,-2.073009e-01,9.073030e-02,4.703246e-01,2.109413e-01,-5.134802e-01,-5.758104e-01,-2.237279e-01,2.736339e-01,3.590981e-01,2.428243e-02,-1.670365e-01,6.737076e-03,-9.130264e-02,-1.130134e-01,3.488357e-01
-1.144113e-01,-1.673812e-01,-5.628055e-02,-1.645745e-02,-3.052852e-01,-3.841244e-01,-8.358297e-02,-1.667617e-01,-5.435659e-01,-1.603264e+00,-1.862496e+00,-1.727528e+00,-7.875977e-01,-1.608463e-01,-4.011539e-02,-3.609059e-02,1.133538e-03,1.580955e-01,9.279124e-02,1.210998e-02,-8.724321e-03,-2.239581e-03,-1.153000e-01,3.590448e-01,1.925401e-01,-3.345496e-01,-3.304172e-01,1.730655e-01,3.755071e-01,2.291767e-01,-7.211329e-02,-3.729587e-02,5.182002e-02,-1.815150e-01,-7.662661e-02,1.114899e-02,5.851688e-02,-2.809215e-02,5.650496e-02,1.261796e-01,8.746687e-02,2.735875e-01,2.579759e-01,9.597854e-02,9.605709e-02,-3.303038e-01,-4.760745e-01,-2.911953e-01,2.120492e-01,1.626329e-01,-6.083594e-02,-5.101774e-02,-8.321091e-02,1.058141e-01,1.380919e-01,-1.358222e-01,-2.938666e-01,-1.551514e-01,1.139888e-01,6.851719e-01,1.936069e-01,-2.050012e-01,-7.902011e-02,1.700748e-01,2.740856e-02,-1.601513e-02,-3.797546e-02,9.994123e-03,1.881082e-03,4.558672e-02,7.535568e-02,-6.964701e-02,3.581200e-02,5.038466e-02,-1.408737e-01,-8.973666e-02,-2.577315e-02,-4.400783e-02,1.363096e-02,-1.686935e-01,-1.114199e-01,-3.984292e-02,4.147511e-01,2.286435e-02,-7.597857e-02,-7.087976e-02,-1.140815e-01,-2.719121e-01,7.845401e-02,5.442681e-01,-1.543138e-01,1.583541e-02,-1.202857e+00,2.221505e-01
1.843720e-01,2.575383e-01,1.302899e-01,2.747433e-01,4.141096e-01,2.292804e-01,1.920605e-01,2.440585e-01,8.661429e-01,1.052928e+00,6.560361e-01,1.247152e-02,-4.280808e-02,-1.464153e-01,7.443312e-02,-2.431573e-02,-2.371406e-02,-1.300996e-01,3.314733e-02,-4.852356e-03,-4.142702e-02,-1.232872e-01,-1.371928e-02,-2.551637e-02,2.010499e-01,2.735415e-01,4.236995e-01,1.035038e-03,-5.165457e-02,-2.407948e-01,8.814891e-02,-1.937109e-02,8.386116e-02,-4.230925e-02,-4.056656e-02,9.538359e-03,-8.104149e-02,-1.570584e-01,2.507312e-02,-5.587946e-03,1.465349e-01,1.207628e-01,1.143522e-01,2.291285e-01,2.978518e-01,4.512202e-01,8.335572e-02,-2.526916e-01,-3.908197e-01,-3.484694e-01,-5.312957e-02,-5.879653e-02,1.353261e-01,8.114837e-02,1.921227e-01,4.074781e-01,3.005717e-01,2.682762e-01,1.839303e-01,-2.764201e-01,6.511261e-03,1.358964e-01,-3.902372e-02,-5.062227e-02,7.495484e-03,-1.093854e-01,-4.671385e-02,3.146649e-02,3.740782e-03,4.521491e-02,-9.381387e-03,3.362449e-03,3.259812e-02,-4.197878e-02,-6.414006e-02,-2.608955e-02,-2.818506e-02,-4.455679e-03,-3.264523e-02,-1.456612e-01,1.112294e-01,4.786785e-02,5.346838e-01,1.005008e+00,-1.384909e-01,-9.719657e-01,-3.770202e-01,6.241942e-01,1.000984e+00,9.000020e-01,1.681819e-01,6.152310e-03,7.153164e-01,7.587174e-01
2.854580e-02,5.588426e-02,-1.396881e-01,-1.849048e-01,-2.944311e-01,-1.539994e-01,2.733496e-02,1.523856e-02,3.162772e-01,1.120316e+00,8.619618e-01,3.340344e-01,-6.146596e-02,-6.846174e-02,5.784684e-04,-1.023412e-02,-4.749219e-02,5.649085e-02,-8.648471e-02,2.764485e-03,-7.858983e-02,-7.949603e-02,-7.486982e-02,-2.098570e-01,-7.278169e-02,1.298671e-01,-2.869791e-01,-1.305130e-01,2.260912e-01,7.653227e-01,6.686304e-03,4.511820e-02,-5.387756e-02,-4.337216e-02,7.775617e-02,-2.774831e-02,4.142578e-02,1.834963e-02,-9.357013e-02,-2.242402e-02,-6.507729e-02,6.153451e-03,2.368310e-02,5.479477e-02,1.695964e-02,-5.054184e-02,-7.438111e-03,-1.816052e-01,-1.027124e-01,3.026967e-03,2.860039e-01,1.924927e-01,-1.004090e-01,-5.550772e-01,-6.502169e-01,-4.850461e-01,-3.435417e-01,4.402184e-02,5.040575e-01,8.165802e-01,9.841010e-02,-1.171208e-01,6.681884e-03,6.404563e-02,-6.096557e-02,5.876808e-02,-1.574498e-02,1.290970e-03,9.428155e-03,3.360592e-02,-5.102414e-02,8.135021e-02,-5.936849e-02,4.138608e-03,1.686887e-02,-3.807517e-02,5.644760e-02,2.247395e-02,-7.152413e-02,6.558368e-02,-4.247869e-02,-1.063894e-01,-1.428432e-01,1.364777e-01,1.540554e-01,1.549793e-01,-2.059438e-02,1.476142e-01,4.610943e-02,-3.108312e-01,-9.049716e-02,1.286157e-02,1.554332e-01,3.721785e-01
